Time 1 - Nome,Time 1 - Vitoria,Time 1 - Empate,Time 1 - Derrota,Time 2 - Nome,Time 2 - Vitoria,Time 2 - Empate,Time 2 - Derrota
CLUB UNION S.FE,0,0,1,NACIONAL,1,0,0
CLUB UNION S.FE,0,1,0,FLUMINENSE/RJ,0,1,0
CLUB UNION S.FE,1,1,0,CRUZEIRO/MG,0,1,1
CLUB LIBERTAD,0,1,0,ATLETICO/GO,0,1,0
GOIATUBA/GO,0,1,0,ITUMBIARA/GO,0,1,0
GOIATUBA/GO,0,0,1,RIO VERDE/GO,1,0,0
BARRAS/PI,0,0,1,BAHIA/BA,1,0,0
CORINTHIANS B/SP,1,0,0,SC PAULISTA/SP,0,0,1
CORINTHIANS B/SP,1,0,0,GUACUANO/SP,0,0,1
PELOTAS/RS,1,0,0,PARANA/PR,0,0,1
PELOTAS/RS,0,0,3,INTERNACIONAL/RS,3,0,0
PELOTAS/RS,0,1,0,ATLETICO/MG,0,1,0
PELOTAS/RS,0,1,0,RIOGRANDENSE/RS,0,1,0
PELOTAS/RS,0,0,1,CRUZEIRO/MG,1,0,0
PELOTAS/RS,1,0,3,GREMIO/RS,3,0,1
SAO VICENTE/SP,1,0,0,S. BERNARDO/SP,0,0,1
SAO VICENTE/SP,1,0,0,CATANDUVENSE/SP,0,0,1
MEXICO,2,0,0,CROACIA,0,0,2
MEXICO,1,0,0,FRANCA,0,0,1
MEXICO,0,0,3,URUGUAI,3,0,0
MEXICO,1,0,0,ALEMANHA,0,0,1
MEXICO,1,0,0,IRA,0,0,1
MEXICO,1,0,0,COREIA DO SUL,0,0,1
MEXICO,1,0,0,EQUADOR,0,0,1
MEXICO,1,0,0,JAPAO,0,0,1
MEXICO,0,1,0,AFRICA DO SUL,0,1,0
MEXICO,0,1,1,ITALIA,1,1,0
MEXICO,0,0,1,PORTUGAL,1,0,0
MEXICO,1,1,3,BRASIL,3,1,1
MEXICO,0,0,1,ESTADOS UNIDOS,1,0,0
MEXICO,0,1,1,ARGENTINA,1,1,0
MEXICO,1,0,0,CAMAROES,0,0,1
MEXICO,0,0,1,CHILE,1,0,0
MEXICO,1,0,0,MALI,0,0,1
MEXICO,0,0,1,SUECIA,1,0,0
MEXICO,0,1,0,POLONIA,0,1,0
ATLETICO NACIONAL,0,0,1,UNIVERS CATOLICA,1,0,0
ATLETICO NACIONAL,0,1,1,NACIONAL,1,1,0
ATLETICO NACIONAL,1,0,0,BAHIA/BA,0,0,1
MAUAENSE/SP,0,0,1,TUPA/SP,1,0,0
MAUAENSE/SP,0,0,1,GUARATINGUETA/SP,1,0,0
MELGAR,0,1,0,DEPORTIVO CALI,0,1,0
MELGAR,0,0,1,RACING,1,0,0
MELGAR,1,0,1,ATHLETICO/PR,1,0,1
MELGAR,0,1,0,VASCO DA GAMA/RJ,0,1,0
RECREATIVO,0,1,0,DEP. LA CORUNA,0,1,0
RECREATIVO,0,0,1,REAL MADRID,1,0,0
RECREATIVO,0,0,1,REAL SOCIEDAD,1,0,0
RECIFE/PE,0,0,1,SPORT/PE,1,0,0
RECIFE/PE,0,0,1,SANTA CRUZ/PE,1,0,0
RECIFE/PE,0,0,1,SPORT RECIFE/PE,1,0,0
RECIFE/PE,1,0,0,PETROLINA/PE,0,0,1
SERRA/ES,1,0,0,AMERICANO/RJ,0,0,1
SERRA/ES,1,0,0,ESTRELA DO NORTE/ES,0,0,1
SERRA/ES,1,0,0,VILAVELHENSE/ES,0,0,1
SERRA/ES,1,1,0,VITORIA/ES,0,1,1
SERRA/ES,0,0,1,LINHARES/ES,1,0,0
SERRA/ES,0,0,2,GOIAS/GO,2,0,0
SERRA/ES,1,0,0,DEMOCRATA SL/MG,0,0,1
SERRA/ES,1,0,0,NOVA VENECIA/ES,0,0,1
SERRA/ES,1,0,0,REAL NOROESTE/ES,0,0,1
SERRA/ES,0,0,1,SAO MATEUS/ES,1,0,0
SERRA/ES,1,0,0,RIO BRANCO/ES,0,0,1
GREMIO ESP BRASIL/RS,0,1,0,ATLETICO/MG,0,1,0
RB LEIPZIG,0,0,1,LIVERPOOL,1,0,0
RB LEIPZIG,1,0,0,STUTTGART,0,0,1
RB LEIPZIG,0,0,1,BAYER LEVERKUSEN,1,0,0
RB LEIPZIG,0,1,1,WOLFSBURG,1,1,0
RB LEIPZIG,1,0,0,FRANKFURT,0,0,1
RB LEIPZIG,1,0,0,SCHALKE 04,0,0,1
RB LEIPZIG,1,0,0,BAYERN DE MUNIQUE,0,0,1
RB LEIPZIG,0,1,0,FREIBURG,0,1,0
RB LEIPZIG,1,0,0,MAINZ,0,0,1
RB LEIPZIG,0,0,1,HERTHA BERLIM,1,0,0
CASCAVEL/PR,0,0,1,CIANORTE/PR,1,0,0
CASCAVEL/PR,0,1,0,HERCÍLIO LUZ/SC,0,1,0
CASCAVEL/PR,1,3,0,CORITIBA/PR,0,3,1
CASCAVEL/PR,0,1,2,ATHLETICO/PR,2,1,0
CASCAVEL/PR,0,0,2,OPERARIO/PR,2,0,0
CASCAVEL/PR,0,1,0,LONDRINA/PR,0,1,0
LE MANS,0,0,1,BORDEAUX,1,0,0
SC PAULISTA/SP,0,0,1,CORINTHIANS B/SP,1,0,0
SEVILLA,0,0,1,MALLORCA,1,0,0
SEVILLA,1,2,2,REAL MADRID,2,2,1
SEVILLA,1,0,0,GETAFE,0,0,1
SEVILLA,2,1,2,ATLETICO MADRID,2,1,2
SEVILLA,0,0,1,ATHLETIC BILBAO,1,0,0
SEVILLA,0,1,0,LEGANES,0,1,0
SEVILLA,0,1,0,EIBAR,0,1,0
SEVILLA,0,1,0,ROMA,0,1,0
SEVILLA,0,0,1,LIVERPOOL,1,0,0
SEVILLA,1,0,0,RAYO VALLECANO,0,0,1
SEVILLA,2,1,0,REAL BETIS,0,1,2
SEVILLA,1,0,0,GIRONA,0,0,1
SEVILLA,1,1,3,BARCELONA,3,1,1
SEVILLA,0,1,2,VILLARREAL,2,1,0
SEVILLA,0,0,1,BETIS,1,0,0
SEVILLA,0,2,0,JUVENTUS,0,2,0
SEVILLA,2,1,2,REAL SOCIEDAD,2,1,2
SAO MATEUS/ES,1,0,0,SERRA/ES,0,0,1
SAO MATEUS/ES,0,0,1,DESPORTIVA/ES,1,0,0
SAO MATEUS/ES,2,0,0,LINHARES/ES,0,0,2
SAO MATEUS/ES,2,2,0,VITORIA/ES,0,2,2
SAO MATEUS/ES,6,0,2,RIO BRANCO/ES,2,0,6
ROMENIA,0,1,0,DINAMARCA,0,1,0
ROMENIA,1,0,0,CHIPRE,0,0,1
ROMENIA,0,1,0,ISRAEL,0,1,0
ROMENIA,1,0,0,AUSTRIA,0,0,1
ROMENIA,1,0,0,ANDORRA,0,0,1
INDENPENDENCIA/AC/AC,1,0,0,TREM/AP,0,0,1
SAO RAIMUNDO/PA,0,0,1,PEDREIRA/PA,1,0,0
SAO RAIMUNDO/PA,1,0,0,TUNA LUSO/PA,0,0,1
SAO RAIMUNDO/PA,0,0,1,BRAGANTINO/PA,1,0,0
SAO RAIMUNDO/PA,0,1,0,INDEPENDENTE/PA,0,1,0
SAO RAIMUNDO/PA,0,0,1,MOTO CLUBE/MA,1,0,0
SAO RAIMUNDO/PA,2,0,7,PAYSANDU/PA,7,0,2
SAO RAIMUNDO/PA,0,0,1,PARAGOMINAS/PA,1,0,0
SAO RAIMUNDO/PA,0,1,0,SAO FRANCISCO/PA,0,1,0
SAO RAIMUNDO/PA,1,0,0,BELEM/PA,0,0,1
SAO RAIMUNDO/PA,0,0,1,AGUIA/PA,1,0,0
SAO RAIMUNDO/PA,2,4,1,REMO/PA,1,4,2
SAO RAIMUNDO/PA,1,0,0,PARAUAPEBAS/PA,0,0,1
SAO RAIMUNDO/PA,0,1,0,TIME NEGRA/PA,0,1,0
SAO RAIMUNDO/PA,1,0,0,TIRADENTES/PA,0,0,1
SAO RAIMUNDO/PA,0,1,0,CAMETA/PA,0,1,0
CANADA,1,0,0,EL SALVADOR,0,0,1
CANADA,1,0,0,NOVA ZELANDIA,0,0,1
CANADA,1,0,0,PERU,0,0,1
CANADA,0,0,1,CROACIA,1,0,0
CANADA,0,1,0,FRANCA,0,1,0
CANADA,0,0,1,MARROCOS,1,0,0
CANADA,0,0,1,BELGICA,1,0,0
MIRASSOL/SP,1,0,0,SOROCABA/SP,0,0,1
MIRASSOL/SP,1,0,0,LONDRINA/PR,0,0,1
MIRASSOL/SP,1,0,1,CRICIUMA/SC,1,0,1
MIRASSOL/SP,1,0,0,RIO CLARO/SP,0,0,1
MIRASSOL/SP,1,0,1,SANTO ANDRE/SP,1,0,1
MIRASSOL/SP,1,1,0,CEARA/CE,0,1,1
MIRASSOL/SP,1,3,5,CORINTHIANS/SP,5,3,1
MIRASSOL/SP,1,0,0,CHAPECOENSE/SC,0,0,1
MIRASSOL/SP,0,1,0,S.BENTO/SP,0,1,0
MIRASSOL/SP,0,1,0,PARANA/PR,0,1,0
MIRASSOL/SP,0,1,0,BRAGANTINO/SP,0,1,0
MIRASSOL/SP,0,1,1,SAO BERNARDO/SP,1,1,0
MIRASSOL/SP,1,0,0,APARECIDENSE/GO,0,0,1
MIRASSOL/SP,0,0,1,OESTE/SP,1,0,0
MIRASSOL/SP,1,0,1,PORT DESPORT/SP,1,0,1
MIRASSOL/SP,2,0,0,ATLETICO/GO,0,0,2
MIRASSOL/SP,2,0,0,FLORESTA/CE,0,0,2
MIRASSOL/SP,0,0,1,NOROESTE/SP,1,0,0
MIRASSOL/SP,0,1,0,AMERICA/MG,0,1,0
MIRASSOL/SP,2,0,0,GREMIO/RS,0,0,2
MIRASSOL/SP,1,1,0,FORTALEZA/CE,0,1,1
MIRASSOL/SP,1,1,1,SPORT/PE,1,1,1
MIRASSOL/SP,1,0,0,VASCO DA GAMA/RJ,0,0,1
MIRASSOL/SP,0,0,1,CORITIBA/PR,1,0,0
MIRASSOL/SP,1,2,1,NOVORIZONTINO/SP,1,2,1
MIRASSOL/SP,1,0,0,OPERARIO/PR,0,0,1
MIRASSOL/SP,0,1,0,BOTAFOGO/PB,0,1,0
MIRASSOL/SP,1,1,0,BAHIA/BA,0,1,1
MIRASSOL/SP,0,0,1,CRUZEIRO/MG,1,0,0
MIRASSOL/SP,1,0,2,GUARANI/SP,2,0,1
MIRASSOL/SP,1,1,0,VILA NOVA/GO,0,1,1
MIRASSOL/SP,0,1,1,AMAZONAS/AM,1,1,0
MIRASSOL/SP,1,1,0,RIO PRETO/SP,0,1,1
MIRASSOL/SP,4,1,0,PONTE PRETA/SP,0,1,4
MIRASSOL/SP,1,0,0,PAYSANDU/PA,0,0,1
MIRASSOL/SP,0,0,1,BRUSQUE/SC,1,0,0
MIRASSOL/SP,0,2,1,AVAI/SC,1,2,0
MIRASSOL/SP,0,0,1,FLAMENGO/RJ,1,0,0
MIRASSOL/SP,1,0,1,CRB/AL,1,0,1
MIRASSOL/SP,1,2,5,PALMEIRAS/SP,5,2,1
MIRASSOL/SP,0,1,0,VITORIA/BA,0,1,0
MIRASSOL/SP,2,1,1,ITUANO/SP,1,1,2
MIRASSOL/SP,0,0,1,PORTUGUESA/SP,1,0,0
MIRASSOL/SP,0,1,0,FIGUEIRENSE/SC,0,1,0
MIRASSOL/SP,2,0,0,JUVENTUDE/RS,0,0,2
MIRASSOL/SP,1,2,6,SANTOS/SP,6,2,1
MIRASSOL/SP,1,1,0,ABC/RN,0,1,1
MIRASSOL/SP,2,0,0,GOIAS/GO,0,0,2
MIRASSOL/SP,0,1,1,ATLETICO/MG,1,1,0
MIRASSOL/SP,3,2,1,BOTAFOGO/SP,1,2,3
MIRASSOL/SP,1,0,0,UNIAO BARBARENSE/SP,0,0,1
MIRASSOL/SP,1,1,4,SAO PAULO/SP,4,1,1
MIRASSOL/SP,1,0,0,TOMBENSE/MG,0,0,1
MIRASSOL/SP,1,0,1,VOLTA REDONDA/RJ,1,0,1
MIRASSOL/SP,1,0,0,CAPIVARIANO/SP,0,0,1
IRATY/PR,0,0,1,NOVO HAMBURGO/RS,1,0,0
IRATY/PR,1,0,0,U.BANDEIRANTE/PR,0,0,1
IRATY/PR,0,0,1,CIANORTE/PR,1,0,0
IRATY/PR,1,0,1,CORITIBA/PR,1,0,1
IRATY/PR,2,1,3,PARANA/PR,3,1,2
IRATY/PR,1,0,0,CALDENSE/MG,0,0,1
IRATY/PR,1,1,4,ATHLETICO/PR,4,1,1
IRATY/PR,1,0,0,PORTUGUESA/PR,0,0,1
MILLONARIOS,1,0,0,DEFENSA Y JUSTICI,0,0,1
MILLONARIOS,0,1,1,FLAMENGO/RJ,1,1,0
MILLONARIOS,0,1,1,AMERICA/MG,1,1,0
NACIONAL,0,0,1,FLAMENGO,1,0,0
NACIONAL,1,0,0,ARGENTINOS JR,0,0,1
NACIONAL,1,0,0,UNIVERS CATOLICA,0,0,1
NACIONAL,0,0,1,CONFIANCA,1,0,0
NACIONAL,1,0,1,BAHIA/BA,1,0,1
NACIONAL,1,0,0,CLUB UNION S.FE,0,0,1
NACIONAL,0,0,1,SANTOS,1,0,0
NACIONAL,0,1,0,RIVER PLATE,0,1,0
NACIONAL,0,3,0,INTERNACIONAL/RS,0,3,0
NACIONAL,0,0,1,RB BRAGANTINO/SP,1,0,0
NACIONAL,0,1,1,SAO PAULO/SP,1,1,0
NACIONAL,1,1,0,ATLETICO NACIONAL,0,1,1
NACIONAL,1,0,0,INDEP.MEDELLIN,0,0,1
NACIONAL,0,1,0,BOTAFOGO,0,1,0
NACIONAL,1,0,0,BRAGANTINO/SP,0,0,1
LEVERKUSEN,0,0,1,COLONIA,1,0,0
LEVERKUSEN,0,0,1,FRANKFURT,1,0,0
FERROVIARIA,1,0,0,ATLETICO,0,0,1
FERROVIARIA,0,0,1,CORINTHIANS,1,0,0
FERROVIARIA,0,0,1,PALMEIRAS,1,0,0
SANTA FE,0,1,1,GOIAS/GO,1,1,0
SANTA FE,0,0,1,FLUMINENSE/RJ,1,0,0
SANTA FE,0,1,0,JR BARRANQUILLA,0,1,0
BRAGANTINO/SP,0,0,1,LINENSE/SP,1,0,0
BRAGANTINO/SP,1,0,0,PENAPOLENSE/SP,0,0,1
BRAGANTINO/SP,1,0,0,ARACATUBA/SP,0,0,1
BRAGANTINO/SP,0,0,1,SOROCABA/SP,1,0,0
BRAGANTINO/SP,1,0,1,LONDRINA/PR,1,0,1
BRAGANTINO/SP,2,4,0,CUIABA/MT,0,4,2
BRAGANTINO/SP,1,1,3,CRICIUMA/SC,3,1,1
BRAGANTINO/SP,2,0,1,SANTO ANDRE/SP,1,0,2
BRAGANTINO/SP,1,1,2,CEARA/CE,2,1,1
BRAGANTINO/SP,6,4,7,CORINTHIANS/SP,7,4,6
BRAGANTINO/SP,1,0,2,SANTA CRUZ/PE,2,0,1
BRAGANTINO/SP,1,1,0,COQUIMBO UNIDO,0,1,1
BRAGANTINO/SP,0,1,0,MIRASSOL/SP,0,1,0
BRAGANTINO/SP,1,1,2,PARANA/PR,2,1,1
BRAGANTINO/SP,0,0,1,NACIONAL,1,0,0
BRAGANTINO/SP,0,1,3,PAULISTA/SP,3,1,0
BRAGANTINO/SP,0,0,1,BARUERI/SP,1,0,0
BRAGANTINO/SP,2,1,1,SAO BERNARDO/SP,1,1,2
BRAGANTINO/SP,0,0,1,AGUA SANTA/SP,1,0,0
BRAGANTINO/SP,0,1,0,YPIRANGA/RS,0,1,0
BRAGANTINO/SP,1,1,5,BOTAFOGO/RJ,5,1,1
BRAGANTINO/SP,1,0,0,OESTE/SP,0,0,1
BRAGANTINO/SP,0,0,1,PORT DESPORT/SP,1,0,0
BRAGANTINO/SP,1,2,2,ATLETICO/GO,2,2,1
BRAGANTINO/SP,2,2,1,AMERICA/MG,1,2,2
BRAGANTINO/SP,2,2,2,VASCO DA GAMA/RJ,2,2,2
BRAGANTINO/SP,1,1,3,FORTALEZA/CE,3,1,1
BRAGANTINO/SP,2,1,2,SPORT/PE,2,1,2
BRAGANTINO/SP,3,0,2,CORITIBA/PR,2,0,3
BRAGANTINO/SP,2,3,0,GREMIO/RS,0,3,2
BRAGANTINO/SP,4,2,3,ATHLETICO/PR,3,2,4
BRAGANTINO/SP,1,0,0,SPORTIVO LUQUEÑO,0,0,1
BRAGANTINO/SP,1,1,0,SOUSA/PB,0,1,1
BRAGANTINO/SP,0,0,1,ASA/AL,1,0,0
BRAGANTINO/SP,0,2,1,ESTUDIANTES,1,2,0
BRAGANTINO/SP,5,0,2,BAHIA/BA,2,0,5
BRAGANTINO/SP,1,0,0,BRASIL/RS,0,0,1
BRAGANTINO/SP,1,2,3,CRUZEIRO/MG,3,2,1
BRAGANTINO/SP,4,1,1,GUARANI/SP,1,1,4
BRAGANTINO/SP,3,0,3,VILA NOVA/GO,3,0,3
BRAGANTINO/SP,1,3,2,NAUTICO/PE,2,3,1
BRAGANTINO/SP,2,1,5,FLUMINENSE/RJ,5,1,2
BRAGANTINO/SP,3,1,3,PONTE PRETA/SP,3,1,3
BRAGANTINO/SP,0,1,1,ICASA/CE,1,1,0
BRAGANTINO/SP,0,1,4,INTERNACIONAL/RS,4,1,0
BRAGANTINO/SP,1,0,0,TACUARY FOOTBALL,0,0,1
BRAGANTINO/SP,2,1,1,PAYSANDU/PA,1,1,2
BRAGANTINO/SP,1,1,0,TUPI/MG,0,1,1
BRAGANTINO/SP,1,0,0,AMERICA/RN,0,0,1
BRAGANTINO/SP,2,0,0,AVAI/SC,0,0,2
BRAGANTINO/SP,2,1,2,FLAMENGO/RJ,2,1,2
BRAGANTINO/SP,1,0,0,SAO  CAETANO/SP,0,0,1
BRAGANTINO/SP,1,0,1,CRB/AL,1,0,1
BRAGANTINO/SP,1,6,9,PALMEIRAS/SP,9,6,1
BRAGANTINO/SP,2,1,2,VITORIA/BA,2,1,2
BRAGANTINO/SP,1,0,0,DUQUE DE CAXIAS/RJ,0,0,1
BRAGANTINO/SP,2,0,1,ITUANO/SP,1,0,2
BRAGANTINO/SP,1,0,0,MACAE/RJ,0,0,1
BRAGANTINO/SP,0,1,0,PORTUGUESA/SP,0,1,0
BRAGANTINO/SP,0,1,0,FIGUEIRENSE/SC,0,1,0
BRAGANTINO/SP,2,2,0,JUVENTUDE/RS,0,2,2
BRAGANTINO/SP,4,4,2,SANTOS/SP,2,4,4
BRAGANTINO/SP,2,0,2,ABC/RN,2,0,2
BRAGANTINO/SP,0,0,1,SAO BENTO/SP,1,0,0
BRAGANTINO/SP,2,3,0,GOIAS/GO,0,3,2
BRAGANTINO/SP,0,0,1,RACING/ARG,1,0,0
BRAGANTINO/SP,2,1,2,SAO CAETANO/SP,2,1,2
BRAGANTINO/SP,0,2,3,ATLETICO/MG,3,2,0
BRAGANTINO/SP,1,0,0,ORIENTE PETROLERO,0,0,1
BRAGANTINO/SP,1,0,0,BOA ESPORTE/MG,0,0,1
BRAGANTINO/SP,2,2,0,BOTAFOGO/SP,0,2,2
BRAGANTINO/SP,2,0,3,MOGI MIRIM/SP,3,0,2
BRAGANTINO/SP,2,1,0,JOINVILLE/SC,0,1,2
BRAGANTINO/SP,1,0,1,SAMPAIO CORREA/MA,1,0,1
BRAGANTINO/SP,1,1,0,BARCELONA,0,1,1
BRAGANTINO/SP,2,2,8,SAO PAULO/SP,8,2,2
BRAGANTINO/SP,1,0,0,TOMBENSE/MG,0,0,1
BRAGANTINO/SP,1,0,0,INTER LIMEIRA/SP,0,0,1
LOS ANGELES,0,1,0,FLAMENGO/RJ,0,1,0
SINOP/MT,0,0,1,LUVERDENSE/MT,1,0,0
IGUATU/CE,0,1,0,CEARA/CE,0,1,0
IGUATU/CE,0,1,0,CSA/AL,0,1,0
SANTA RITENSE/SP,0,0,1,GUARATINGUETA/SP,1,0,0
SANTA RITENSE/SP,1,0,0,RIO CLARO/SP,0,0,1
SANTA RITENSE/SP,1,0,0,MONTE AZUL/SP,0,0,1
SANTA RITENSE/SP,0,0,1,VELO CLUBE/SP,1,0,0
SANTA RITENSE/SP,1,0,0,LINENSE/SP,0,0,1
SAO JOSE (PA)/RS,1,0,0,CRUZEIRO/RS,0,0,1
SAO JOSE (PA)/RS,0,0,1,JUVENTUDE/RS,1,0,0
SAO JOSE (PA)/RS,2,0,0,VERANOPOLIS/RS,0,0,2
TURQUIA,1,0,0,REPUBLICA TCHECA,0,0,1
TURQUIA,0,0,1,BRASIL,1,0,0
TURQUIA,0,0,1,ESPANHA,1,0,0
TURQUIA,1,0,0,CHINA,0,0,1
TURQUIA,0,1,0,COSTA RICA,0,1,0
TURQUIA,0,0,1,UCRANIA,1,0,0
TURQUIA,1,0,0,JAPAO,0,0,1
TURQUIA,1,0,0,AUSTRALIA,0,0,1
TURQUIA,1,0,0,BULGARIA,0,0,1
TURQUIA,1,0,0,LETONIA,0,0,1
TURQUIA,0,1,0,ITALIA,0,1,0
ETTI  JUNDIAI/SP,0,0,1,BOTAFOGO/RJ,1,0,0
ETTI  JUNDIAI/SP,1,0,0,FLUMINENSE/RJ,0,0,1
ETTI  JUNDIAI/SP,1,0,0,GUARANY/CE,0,0,1
AMERICA/MG,1,0,0,BOAVISTA/RJ,0,0,1
AMERICA/MG,0,0,1,MARILIA/SP,1,0,0
AMERICA/MG,0,0,1,REMO/PA,1,0,0
AMERICA/MG,2,0,0,CSA/AL,0,0,2
AMERICA/MG,0,1,0,LONDRINA/PR,0,1,0
AMERICA/MG,3,0,1,CUIABA/MT,1,0,3
AMERICA/MG,0,0,2,DEFENSA Y JUSTICI,2,0,0
AMERICA/MG,2,0,1,CRICIUMA/SC,1,0,2
AMERICA/MG,1,0,0,UBERABA/MG,0,0,1
AMERICA/MG,1,0,0,RIO BRANCO/MG,0,0,1
AMERICA/MG,1,0,0,GUARATINGUETA/SP,0,0,1
AMERICA/MG,3,4,2,CEARA/CE,2,4,3
AMERICA/MG,3,3,3,CORINTHIANS/SP,3,3,3
AMERICA/MG,3,0,2,SANTA CRUZ/PE,2,0,3
AMERICA/MG,0,1,0,RB BRAGANTINO/SP,0,1,0
AMERICA/MG,0,1,0,MIRASSOL/SP,0,1,0
AMERICA/MG,1,2,3,PARANA/PR,3,2,1
AMERICA/MG,0,2,2,CHAPECOENSE/SC,2,2,0
AMERICA/MG,1,1,0,MILLONARIOS,0,1,1
AMERICA/MG,1,0,0,TRICORDIANO/MG,0,0,1
AMERICA/MG,0,0,2,INDEP. DEL VALLE,2,0,0
AMERICA/MG,1,2,2,BRAGANTINO/SP,2,2,1
AMERICA/MG,2,3,5,BOTAFOGO/RJ,5,3,2
AMERICA/MG,1,0,1,OESTE/SP,1,0,1
AMERICA/MG,3,3,2,ATLETICO/GO,2,3,3
AMERICA/MG,1,0,1,FERROVIARIA/SP,1,0,1
AMERICA/MG,0,1,0,SPORT RECIFE/PE,0,1,0
AMERICA/MG,1,0,0,P.  DESPORTOS/SP,0,0,1
AMERICA/MG,2,7,1,VILLA NOVA/MG,1,7,2
AMERICA/MG,1,0,0,SAO RAIMUNDO/AM,0,0,1
AMERICA/MG,1,5,3,GREMIO/RS,3,5,1
AMERICA/MG,1,1,4,VASCO DA GAMA/RJ,4,1,1
AMERICA/MG,2,2,0,SPORT/PE,0,2,2
AMERICA/MG,1,1,0,URT/MG,0,1,1
AMERICA/MG,2,0,0,UBERLANDIA/MG,0,0,2
AMERICA/MG,2,0,3,FORTALEZA/CE,3,0,2
AMERICA/MG,2,1,6,CORITIBA/PR,6,1,2
AMERICA/MG,0,0,1,SAMP CORREA/MA,1,0,0
AMERICA/MG,5,4,4,ATHLETICO/PR,4,4,5
AMERICA/MG,1,0,1,NOVORIZONTINO/SP,1,0,1
AMERICA/MG,0,1,0,OPERARIO/PR,0,1,0
AMERICA/MG,2,0,1,ASA/AL,1,0,2
AMERICA/MG,0,1,0,CUIABA ESPORTE CL/MT,0,1,0
AMERICA/MG,3,2,2,BAHIA/BA,2,2,3
AMERICA/MG,1,0,1,BRASIL/RS,1,0,1
AMERICA/MG,9,13,14,CRUZEIRO/MG,14,13,9
AMERICA/MG,4,1,0,GUARANI/SP,0,1,4
AMERICA/MG,4,3,2,VILA NOVA/GO,2,3,4
AMERICA/MG,4,2,5,FLUMINENSE/RJ,5,2,4
AMERICA/MG,1,1,2,NAUTICO/PE,2,1,1
AMERICA/MG,4,4,0,PONTE PRETA/SP,0,4,4
AMERICA/MG,1,0,0,GAMA/DF,0,0,1
AMERICA/MG,0,0,1,JUVENTUS/SP,1,0,0
AMERICA/MG,0,0,1,TOLIMA,1,0,0
AMERICA/MG,0,1,0,ICASA/CE,0,1,0
AMERICA/MG,1,1,4,INTERNACIONAL/RS,4,1,1
AMERICA/MG,0,1,0,CABOFRIENSE/RJ,0,1,0
AMERICA/MG,0,1,1,PAYSANDU/PA,1,1,0
AMERICA/MG,3,0,0,TUPI/MG,0,0,3
AMERICA/MG,0,1,0,AMERICA/RN,0,1,0
AMERICA/MG,1,0,0,BRUSQUE/SC,0,0,1
AMERICA/MG,1,4,2,AVAI/SC,2,4,1
AMERICA/MG,0,3,5,FLAMENGO/RJ,5,3,0
AMERICA/MG,7,0,1,CRB/AL,1,0,7
AMERICA/MG,1,3,3,PALMEIRAS/SP,3,3,1
AMERICA/MG,0,1,4,VITORIA/BA,4,1,0
AMERICA/MG,1,0,1,IPATINGA/MG,1,0,1
AMERICA/MG,0,0,1,ITUANO/SP,1,0,0
AMERICA/MG,3,1,3,FIGUEIRENSE/SC,3,1,3
AMERICA/MG,2,1,0,JUVENTUDE/RS,0,1,2
AMERICA/MG,7,1,3,SANTOS/SP,3,1,7
AMERICA/MG,1,0,0,PENAROL,0,0,1
AMERICA/MG,0,1,2,ABC/RN,2,1,0
AMERICA/MG,0,0,1,SAO BENTO/SP,1,0,0
AMERICA/MG,1,1,1,BRASILIENSE/DF,1,1,1
AMERICA/MG,2,0,3,GOIAS/GO,3,0,2
AMERICA/MG,1,1,0,CONFIANCA/SE,0,1,1
AMERICA/MG,7,17,23,ATLETICO/MG,23,17,7
AMERICA/MG,1,0,0,SAO CAETANO/SP,0,0,1
AMERICA/MG,2,3,0,BOA ESPORTE/MG,0,3,2
AMERICA/MG,0,0,1,BOTAFOGO/SP,1,0,0
AMERICA/MG,1,0,0,MOGI MIRIM/SP,0,0,1
AMERICA/MG,1,0,0,LUVERDENSE/MT,0,0,1
AMERICA/MG,0,1,0,JOINVILLE/SC,0,1,0
AMERICA/MG,1,0,0,SAMPAIO CORREA/MA,0,0,1
AMERICA/MG,0,1,5,SAO PAULO/SP,5,1,0
AMERICA/MG,2,0,0,TOMBENSE/MG,0,0,2
AMERICA/MG,2,0,0,NOVA IGUACU/RJ,0,0,2
AMERICA/MG,1,0,0,ATIBAIA/SP,0,0,1
AMERICA/MG,1,0,0,GUARANI/MG,0,0,1
AMERICA T OTONI/MG,1,0,0,JACUTINGA/MG,0,0,1
AMERICA T OTONI/MG,1,0,0,SANTARRITENSE,0,0,1
AMERICA T OTONI/MG,0,0,1,VARGINHA/MG,1,0,0
TUNA LUSO/PA,1,0,1,BRAGANTINO/PA,1,0,1
TUNA LUSO/PA,1,0,0,INDEPENDENTE/PA,0,0,1
TUNA LUSO/PA,0,0,1,MOTO CLUBE/MA,1,0,0
TUNA LUSO/PA,2,0,1,BELEM/PA,1,0,2
TUNA LUSO/PA,0,4,5,REMO/PA,5,4,0
TUNA LUSO/PA,0,0,1,CAMETA/PA,1,0,0
TUNA LUSO/PA,0,0,1,SAO RAIMUNDO/PA,1,0,0
TUNA LUSO/PA,1,0,0,VILA RICA/PA,0,0,1
TUNA LUSO/PA,0,1,7,PAYSANDU/PA,7,1,0
TUNA LUSO/PA,0,1,0,AGUIA/PA,0,1,0
TUNA LUSO/PA,1,0,0,ABAETE/PA,0,0,1
TUNA LUSO/PA,1,0,1,TIME NEGRA/PA,1,0,1
